"","iter","types","value","split","site"
"350",8,"Eucalyptus Intermediate",0.668758816189236,"train","Sutton"
"351",8,"Eucalyptus Suppressed",0.652336470577695,"train","Sutton"
"352",8,"Non-euc Suppressed",0.756997501148897,"train","Sutton"
"353",9,"Eucalyptus Co/dominant",0.576611505038496,"train","Sutton"
"354",9,"Eucalyptus Intermediate",0.531582302517361,"train","Sutton"
"355",9,"Eucalyptus Suppressed",0.653505657790998,"train","Sutton"
"356",9,"Non-euc Suppressed",0.790394502527573,"train","Sutton"
"357",10,"Eucalyptus Co/dominant",0.584395698879076,"train","Sutton"
"358",10,"Eucalyptus Intermediate",0.551154242621528,"train","Sutton"
"359",10,"Eucalyptus Suppressed",0.660059937643349,"train","Sutton"
"360",10,"Non-euc Suppressed",0.794106876148897,"train","Sutton"
"361",11,"Eucalyptus Co/dominant",0.535280974014946,"train","Sutton"
"362",11,"Eucalyptus Intermediate",0.639682345920139,"train","Sutton"
"363",11,"Eucalyptus Suppressed",0.654462061890768,"train","Sutton"
"364",11,"Non-euc Suppressed",0.749199362362132,"train","Sutton"
"365",12,"Eucalyptus Co/dominant",0.571565047554348,"train","Sutton"
"366",12,"Eucalyptus Intermediate",0.631008572048611,"train","Sutton"
"367",12,"Eucalyptus Suppressed",0.639241909762041,"train","Sutton"
"368",12,"Non-euc Suppressed",0.803459616268382,"train","Sutton"
"369",13,"Eucalyptus Co/dominant",0.608747841655344,"train","Sutton"
"370",13,"Eucalyptus Intermediate",0.615302191840278,"train","Sutton"
"371",13,"Eucalyptus Suppressed",0.626961524333429,"train","Sutton"
"372",13,"Non-euc Suppressed",0.727930405560662,"train","Sutton"
"373",14,"Eucalyptus Co/dominant",0.578365602355073,"train","Sutton"
"374",14,"Eucalyptus Intermediate",0.612389458550347,"train","Sutton"
"375",14,"Eucalyptus Suppressed",0.643406859231651,"train","Sutton"
"376",14,"Non-euc Suppressed",0.755934771369485,"train","Sutton"
"377",15,"Eucalyptus Co/dominant",0.573771158854167,"train","Sutton"
"378",15,"Eucalyptus Intermediate",0.492109510633681,"train","Sutton"
"379",15,"Eucalyptus Suppressed",0.648169841241399,"train","Sutton"
"380",15,"Non-euc Suppressed",0.739250631893382,"train","Sutton"
"381",16,"Eucalyptus Co/dominant",0.569840140964674,"train","Sutton"
"382",16,"Eucalyptus Intermediate",0.561167399088542,"train","Sutton"
"383",16,"Eucalyptus Suppressed",0.643867702659117,"train","Sutton"
"384",16,"Non-euc Suppressed",0.798167509191177,"train","Sutton"
"385",17,"Eucalyptus Co/dominant",0.594193168308424,"train","Sutton"
"386",17,"Eucalyptus Intermediate",0.537499321831597,"train","Sutton"
"387",17,"Eucalyptus Suppressed",0.657068655031537,"train","Sutton"
"388",17,"Non-euc Suppressed",0.784136603860294,"train","Sutton"
"389",18,"Eucalyptus Co/dominant",0.56828418676404,"train","Sutton"
"390",18,"Eucalyptus Intermediate",0.602922227647569,"train","Sutton"
"391",18,"Eucalyptus Suppressed",0.640558365288131,"train","Sutton"
"392",18,"Non-euc Suppressed",0.737010282628677,"train","Sutton"
"393",19,"Eucalyptus Co/dominant",0.591217483299366,"train","Sutton"
"394",19,"Eucalyptus Intermediate",0.531219482421875,"train","Sutton"
"395",19,"Eucalyptus Suppressed",0.635732108299885,"train","Sutton"
"396",19,"Non-euc Suppressed",0.813749425551471,"train","Sutton"
