"","from","to","alpha","mean_effect","quan_0","quan_25","quan_50","quan_75","quan_100","site","class_int","species_from","species_to","which_species","int","group","se","sig","lo","hi","range_ci"
"517","Ceratopetalum apetalum small","Ceratopetalum apetalum small",0.255728391645224,0.889752799618651,0.132634966947931,0.597544048523361,0.854531009866001,1.12509925482602,2.47725438110823,"Bruxner","small_small","Ceratopetalum apetalum","Ceratopetalum apetalum","within","Ceratopetalum apetalum small_Ceratopetalum apetalum small","within_species_small_small",0.0928405674379794,1,0.0691135215034445,0.433041858468848,0.363928336965403
"518","Caldcluvia paniculosa small","Caldcluvia paniculosa small",0.330171607223583,3.30696457649529,1.13272094865153,1.56738323686868,2.31771455245082,3.91396898385091,21.4750294247394,"Bruxner","small_small","Caldcluvia paniculosa","Caldcluvia paniculosa","within","Caldcluvia paniculosa small_Caldcluvia paniculosa small","within_species_small_small",0.0914944977925312,1,0.146017476742487,0.504669317656368,0.358651840913881
"519","Eucalyptus grandis small","Eucalyptus grandis large",0.373551378195684,13.6925370318781,1.25107832733829,5.291184858597,9.24554649159428,16.7668792178847,100.936316874434,"Bruxner","large_small","Eucalyptus grandis","Eucalyptus grandis","within","Eucalyptus grandis small_Eucalyptus grandis large","within_species_large_small",0.163314993507275,1,0.0515595119795753,0.691742522798877,0.640183010819302
"520","Allocasuarina torulosa small","Schizomeria ovata small",0.439467623144765,9.53400444565981,1.06951926174967,1.5334066078277,2.56024244280665,5.67641983748122,231.577108498253,"Bruxner","small_small","Allocasuarina torulosa","Schizomeria ovata","between","Allocasuarina torulosa small_Schizomeria ovata small","between_species_small_small",NA,NA,NA,NA,NA
"521","Eucalyptus grandis large","Syncarpia glomulifera subsp glabra small",0.441408717450174,54.5803065191612,2.05128229969294,13.5330282255082,39.1385458865442,87.35151298339,222.801379936934,"Bruxner","large_small","Eucalyptus grandis","Syncarpia glomulifera","between","Eucalyptus grandis large_Syncarpia glomulifera subsp glabra small","between_species_large_small",NA,NA,NA,NA,NA
"522","Geissois benthamii small","Schizomeria ovata small",0.537940105195979,19.6671046664792,1.04400753434307,1.51622269449028,6.92893439505014,16.5241869688812,471.70145405746,"Bruxner","small_small","Geissois benthamii","Schizomeria ovata","between","Geissois benthamii small_Schizomeria ovata small","between_species_small_small",NA,NA,NA,NA,NA
"523","Eucalyptus grandis large","Eucalyptus grandis large",-0.907152274397123,0.0491352871284219,0.00197803155264481,0.00721908285441898,0.0192733578564625,0.0714261158737242,0.353375403942235,"Osullivans","large_large","Eucalyptus grandis","Eucalyptus grandis","within","Eucalyptus grandis large_Eucalyptus grandis large","within_species_large_large",0.352690174076302,1,-1.59692414874006,-0.214404070958634,1.38252007778143
"524","Syncarpia glomulifera subsp glomulifera large","Syncarpia glomulifera subsp glomulifera large",-0.515145624188593,0.33453290476279,0.0261529835333472,0.178245672963965,0.323053417208941,0.459084675132315,0.938309595614765,"Osullivans","large_large","Syncarpia glomulifera","Syncarpia glomulifera","within","Syncarpia glomulifera subsp glomulifera large_Syncarpia glomulifera subsp glomulifera large","within_species_large_large",0.567670879231424,NA,-1.61768759932511,0.60754135740645,2.22522895673156
"525","Allocasuarina torulosa small","Syncarpia glomulifera subsp glomulifera large",-0.340828380378049,0.549699793918473,0.0358645439476668,0.343801339715925,0.548085255631306,0.775632729451836,0.981742017602656,"Osullivans","large_small","Allocasuarina torulosa","Syncarpia glomulifera","between","Allocasuarina torulosa small_Syncarpia glomulifera subsp glomulifera large","between_species_large_small",NA,NA,NA,NA,NA
"526","Cryptocarya glaucescens small","Cryptocarya glaucescens small",-0.271131969234294,0.19762816564711,0.0114456737274136,0.0554312865355307,0.144166393523699,0.308148099731569,0.778140583976563,"Osullivans","small_small","Cryptocarya glaucescens","Cryptocarya glaucescens","within","Cryptocarya glaucescens small_Cryptocarya glaucescens small","within_species_small_small",0.358822343518821,NA,-0.966453872851047,0.440103867439251,1.4065577402903
"527","Syncarpia glomulifera subsp glomulifera large","Cryptocarya microneura large",-0.244292356141129,0.537420588769116,0.158436889761698,0.43626478730777,0.552027683730453,0.640238898293352,0.937250014050029,"Osullivans","large_large","Syncarpia glomulifera","Cryptocarya microneura","between","Syncarpia glomulifera subsp glomulifera large_Cryptocarya microneura large","between_species_large_large",0.235841901866264,NA,-0.702421193335589,0.222062074071025,0.924483267406614
"528","Allocasuarina torulosa small","Cryptocarya glaucescens small",-0.229540322322234,0.655452506752248,0.109542799622159,0.500372754691718,0.678019099134735,0.862872507908446,0.986230201298688,"Osullivans","small_small","Allocasuarina torulosa","Cryptocarya glaucescens","between","Allocasuarina torulosa small_Cryptocarya glaucescens small","between_species_small_small",NA,NA,NA,NA,NA
"529","Eucalyptus grandis large","Syncarpia glomulifera subsp glomulifera small",-0.199642058322917,0.437241257084728,0.212293569905652,0.313016597075499,0.409021401333723,0.547790949503733,0.788091049356863,"Osullivans","large_small","Eucalyptus grandis","Syncarpia glomulifera","between","Eucalyptus grandis large_Syncarpia glomulifera subsp glomulifera small","between_species_large_small",NA,NA,NA,NA,NA
"530","Syncarpia glomulifera subsp glomulifera large","Cryptocarya microneura small",-0.188074487836174,0.658926886195901,0.283171356195578,0.571648285317412,0.678786780526764,0.752374781801496,0.960338318666122,"Osullivans","large_small","Syncarpia glomulifera","Cryptocarya microneura","between","Syncarpia glomulifera subsp glomulifera large_Cryptocarya microneura small","between_species_large_small",0.18281495231794,NA,-0.542899525382557,0.173721919374584,0.716621444757141
"531","Allocasuarina torulosa small","Cryptocarya microneura small",-0.151091453675776,0.785863598478946,0.261978477200663,0.707824967828213,0.83251748153312,0.922328772195222,0.991864588977626,"Osullivans","small_small","Allocasuarina torulosa","Cryptocarya microneura","between","Allocasuarina torulosa small_Cryptocarya microneura small","between_species_small_small",NA,NA,NA,NA,NA
"532","Syncarpia glomulifera subsp glomulifera large","Syncarpia glomulifera subsp glomulifera small",-0.141198845023417,0.730652762274201,0.398415759330701,0.64243900783468,0.748087215493645,0.821710402795303,0.970073926914193,"Osullivans","large_small","Syncarpia glomulifera","Syncarpia glomulifera","within","Syncarpia glomulifera subsp glomulifera large_Syncarpia glomulifera subsp glomulifera small","within_species_large_small",NA,NA,NA,NA,NA
"533","Cryptocarya microneura large","Syncarpia glomulifera subsp glomulifera small",-0.109849192096219,0.739525161236963,0.34777584795371,0.622984583665625,0.769076604974469,0.885326902653305,0.980623679806514,"Osullivans","large_small","Cryptocarya microneura","Syncarpia glomulifera","between","Cryptocarya microneura large_Syncarpia glomulifera subsp glomulifera small","between_species_large_small",NA,NA,NA,NA,NA
"534","Cryptocarya microneura large","Eucalyptus grandis large",-0.102037718138159,0.766415746627749,0.424871211849888,0.685069394300973,0.78538734864801,0.877780917707602,0.981989060811651,"Osullivans","large_large","Cryptocarya microneura","Eucalyptus grandis","between","Cryptocarya microneura large_Eucalyptus grandis large","between_species_large_large",NA,NA,NA,NA,NA
"535","Eucalyptus grandis large","Cryptocarya microneura small",-0.0838710202754603,0.706521459761629,0.532600296874184,0.641318323326778,0.699152509266927,0.775862489563759,0.904462537725419,"Osullivans","large_small","Eucalyptus grandis","Cryptocarya microneura","between","Eucalyptus grandis large_Cryptocarya microneura small","between_species_large_small",0.14741535856692,NA,-0.366199144143336,0.211658442975106,0.577857587118442
"536","Allocasuarina torulosa small","Eucalyptus grandis large",-0.0685490240257826,0.881180292669988,0.53223533903102,0.839098061339767,0.911175215119633,0.96485257091803,0.99630079021308,"Osullivans","large_small","Allocasuarina torulosa","Eucalyptus grandis","between","Allocasuarina torulosa small_Eucalyptus grandis large","between_species_large_small",NA,NA,NA,NA,NA
"537","Allocasuarina torulosa small","Syncarpia glomulifera subsp glomulifera small",-0.0243818581986274,0.958249241227745,0.807237645316338,0.945700462306475,0.972983928967317,0.987085665952796,0.998682675435692,"Osullivans","small_small","Allocasuarina torulosa","Syncarpia glomulifera","between","Allocasuarina torulosa small_Syncarpia glomulifera subsp glomulifera small","between_species_small_small",NA,NA,NA,NA,NA
"538","Cryptocarya microneura large","Eucalyptus grandis small",-0.0142104998556158,0.96273063555268,0.887265658928996,0.950438950701831,0.967914032480256,0.983246811387577,0.997472005365762,"Osullivans","large_small","Cryptocarya microneura","Eucalyptus grandis","between","Cryptocarya microneura large_Eucalyptus grandis small","between_species_large_small",NA,NA,NA,NA,NA
"539","Allocasuarina torulosa small","Eucalyptus grandis small",-0.0139440064356198,0.974447755638823,0.880956273947361,0.967148368429155,0.982766091385052,0.992728778782542,0.999246408341842,"Osullivans","small_small","Allocasuarina torulosa","Eucalyptus grandis","between","Allocasuarina torulosa small_Eucalyptus grandis small","between_species_small_small",NA,NA,NA,NA,NA
"540","Allocasuarina torulosa small","Cryptocarya microneura large",-0.00588429088600468,0.987595980747493,0.946219915521347,0.983531794944263,0.990761857679293,0.996704595243333,0.999593245265834,"Osullivans","large_small","Allocasuarina torulosa","Cryptocarya microneura","between","Allocasuarina torulosa small_Cryptocarya microneura large","between_species_large_small",NA,NA,NA,NA,NA
"541","Eucalyptus grandis large","Eucalyptus grandis small",-0.00229203200947554,0.99075459101394,0.984836379111701,0.988444506656204,0.990835580181458,0.992885207079512,0.997165949001715,"Osullivans","large_small","Eucalyptus grandis","Eucalyptus grandis","within","Eucalyptus grandis large_Eucalyptus grandis small","within_species_large_small",NA,NA,NA,NA,NA
"542","Eucalyptus grandis small","Cryptocarya microneura small",0.00809034927670063,1.04213708508276,1.00392955787179,1.02409001412564,1.03758486294887,1.05539985044759,1.10571546610065,"Osullivans","small_small","Eucalyptus grandis","Cryptocarya microneura","between","Eucalyptus grandis small_Cryptocarya microneura small","between_species_small_small",0.0632739855613734,NA,-0.117566533540467,0.130462932176731,0.248029465717198
"543","Syncarpia glomulifera subsp glomulifera small","Cryptocarya microneura small",0.0159244351801926,1.08927897486425,1.01749805443589,1.04835710181328,1.07895104863279,1.12578300652415,1.22698065617038,"Osullivans","small_small","Syncarpia glomulifera","Cryptocarya microneura","between","Syncarpia glomulifera subsp glomulifera small_Cryptocarya microneura small","between_species_small_small",0.0705402062710722,NA,-0.120083470020801,0.156429057485855,0.276512527506656
"544","Syncarpia glomulifera subsp glomulifera small","Cryptocarya glaucescens small",0.0188258588975452,1.14624285686538,1.02734470864788,1.08230969145254,1.13099987479553,1.19965693289274,1.35416450140732,"Osullivans","small_small","Syncarpia glomulifera","Cryptocarya glaucescens","between","Syncarpia glomulifera subsp glomulifera small_Cryptocarya glaucescens small","between_species_small_small",0.123461075289164,NA,-0.222952801119322,0.261005720999378,0.4839585221187
"545","Eucalyptus grandis small","Syncarpia glomulifera subsp glomulifera small",0.0564919213517559,1.35105326754828,1.02591848888554,1.18412401367728,1.318331189324,1.50358464173,1.87397237117647,"Osullivans","small_small","Eucalyptus grandis","Syncarpia glomulifera","between","Eucalyptus grandis small_Syncarpia glomulifera subsp glomulifera small","between_species_small_small",NA,NA,NA,NA,NA
"546","Cryptocarya microneura small","Cryptocarya microneura large",0.0638081976200759,1.4496340354506,1.05485056617274,1.2843034621358,1.44772484233099,1.58272192576833,2.03283225380401,"Osullivans","large_small","Cryptocarya microneura","Cryptocarya microneura","within","Cryptocarya microneura small_Cryptocarya microneura large","within_species_large_small",0.101855826569258,NA,-0.134537918854375,0.264729584528232,0.399267503382607
"547","Eucalyptus grandis small","Syncarpia glomulifera subsp glomulifera large",0.0707639505770815,1.68271038784475,1.0528197614366,1.34552796658365,1.60095315002789,1.90650382949743,2.83864865639852,"Osullivans","large_small","Eucalyptus grandis","Syncarpia glomulifera","between","Eucalyptus grandis small_Syncarpia glomulifera subsp glomulifera large","between_species_large_small",NA,NA,NA,NA,NA
"548","Eucalyptus grandis small","Cryptocarya glaucescens small",0.0774717870036175,1.73505317424851,1.05903956116608,1.34851411169189,1.61351923787343,1.96445395713952,3.11789274357952,"Osullivans","small_small","Eucalyptus grandis","Cryptocarya glaucescens","between","Eucalyptus grandis small_Cryptocarya glaucescens small","between_species_small_small",0.109633801772257,NA,-0.135531373532063,0.294225232391591,0.429756605923654
"549","Cryptocarya microneura small","Cryptocarya microneura small",0.0889531420679372,1.89092953740362,1.1454542462866,1.59803215004165,1.87063713339677,2.15229070695005,3.05981283734333,"Osullivans","small_small","Cryptocarya microneura","Cryptocarya microneura","within","Cryptocarya microneura small_Cryptocarya microneura small","within_species_small_small",0.117354530345337,NA,-0.14125494700836,0.318766358790588,0.460021305798948
"550","Cryptocarya microneura small","Cryptocarya glaucescens small",0.0984359307202529,1.81174824622405,1.0900419752321,1.5179937878439,1.769433866215,2.06860017012053,3.04125445082085,"Osullivans","small_small","Cryptocarya microneura","Cryptocarya glaucescens","between","Cryptocarya microneura small_Cryptocarya glaucescens small","between_species_small_small",0.17431842713476,NA,-0.243086905296352,0.440228772755248,0.6833156780516
"551","Cryptocarya glaucescens small","Syncarpia glomulifera subsp glomulifera large",0.116969417346916,1.46155172045911,1.01623029888443,1.18808489945001,1.34535929941946,1.6959648426005,2.51420962621346,"Osullivans","large_small","Cryptocarya glaucescens","Syncarpia glomulifera","between","Cryptocarya glaucescens small_Syncarpia glomulifera subsp glomulifera large","between_species_large_small",NA,NA,NA,NA,NA
