"","from","to","alpha","lo","hi","lo_numerical","hi_numerical","se","site","range_ci","size_from","size_to","species_from","species_to","size_int","georegion","sig","class_from","class_to","class_int","group"
"1192","Misc_small","Eucalyptus obliqua small",0.192264761141109,-0.0767778757544701,0.461307398036688,0.187351005083843,0.197178517198375,0.137269173830618,"Flowerdale",0.538085273791158,"small","small","Misc","Eucalyptus obliqua","small_small","o_TAS",NA,"Misc","Canopy","Misc_Canopy","Misc.small_Canopy.small"
"1193","Nematolepis squamea small","Eucalyptus obliqua small",-0.0489690729678607,-0.167043341063479,0.0691051951277581,-0.0515046459539752,-0.0464334999817462,0.060243080498914,"Flowerdale",0.236148536191238,"small","small","Nematolepis squamea","Eucalyptus obliqua","small_small","o_TAS",NA,"Subcanopy","Canopy","Subcanopy_Canopy","Canopy.small_Subcanopy.small"
"1194","Pomaderris apetala small","Eucalyptus obliqua small",-0.0604133259635805,-0.173511273078822,0.052684621151661,-0.06329493103631,-0.0575317208908509,0.0577040945687491,"Flowerdale",0.226195894230483,"small","small","Pomaderris apetala","Eucalyptus obliqua","small_small","o_TAS",NA,"Subcanopy","Canopy","Subcanopy_Canopy","Canopy.small_Subcanopy.small"
"1195","Misc_large","Misc_large",-1.0957386191363,-2.1702960284708,-0.0211812098017932,-1.1116517875048,-1.07982545076779,0.548253650480557,"Flowerdale",2.149114818669,"large","large","Misc","Misc","large_large","o_TAS",1,"Misc","Misc","Misc_Misc","Misc.large_Misc.large"
"1196","Misc_small","Misc_large",-0.375550985295628,-1.06641292483546,0.315310954244201,-0.385872881070574,-0.365229089520682,0.352487058430287,"Flowerdale",1.38172387907966,"small","large","Misc","Misc","small_large","o_TAS",NA,"Misc","Misc","Misc_Misc","Misc.small_Misc.large"
"1197","Nematolepis squamea small","Misc_large",0.39550781351917,-0.0343525473805575,0.825368174418897,0.389420383370987,0.401595243667352,0.219320540729529,"Flowerdale",0.859720721799454,"small","large","Nematolepis squamea","Misc","small_large","o_TAS",NA,"Subcanopy","Misc","Misc_Subcanopy","Misc.large_Subcanopy.small"
"1198","Pomaderris apetala small","Misc_large",-0.45034608512712,-0.924853942345808,0.024161772091568,-0.457334626115423,-0.443357544138817,0.242100294169457,"Flowerdale",0.949015714437376,"small","large","Pomaderris apetala","Misc","small_large","o_TAS",NA,"Subcanopy","Misc","Misc_Subcanopy","Misc.large_Subcanopy.small"
"1199","Misc_small","Misc_small",-0.595104607916415,-1.66677155415688,0.476562338324049,-0.607051507204195,-0.583157708628634,0.546778897313234,"Flowerdale",2.14333389248093,"small","small","Misc","Misc","small_small","o_TAS",NA,"Misc","Misc","Misc_Misc","Misc.small_Misc.small"
"1200","Nematolepis squamea small","Misc_small",-0.117149761080938,-0.370404970865228,0.136105448703351,-0.120457674774183,-0.113841847387694,0.129214216068221,"Flowerdale",0.506510419568579,"small","small","Nematolepis squamea","Misc","small_small","o_TAS",NA,"Subcanopy","Misc","Misc_Subcanopy","Misc.small_Subcanopy.small"
"1201","Pomaderris apetala small","Misc_small",-0.320839417231781,-0.767223244208323,0.125544409744761,-0.326822878353994,-0.314855956109568,0.227751035476958,"Flowerdale",0.892767653953084,"small","small","Pomaderris apetala","Misc","small_small","o_TAS",NA,"Subcanopy","Misc","Misc_Subcanopy","Misc.small_Subcanopy.small"
"1202","Nematolepis squamea small","Nematolepis squamea small",0.31582959880667,0.175568128441172,0.456091069172169,0.308071062501306,0.323588135112034,0.0715632896685158,"Flowerdale",0.280522940730997,"small","small","Nematolepis squamea","Nematolepis squamea","small_small","o_TAS",1,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.small_Subcanopy.small"
"1203","Pomaderris apetala small","Nematolepis squamea small",0.101766608635295,-0.0537816884713449,0.257314905741935,0.0987617149437625,0.104771502326828,0.079362834385522,"Flowerdale",0.31109659421328,"small","small","Pomaderris apetala","Nematolepis squamea","small_small","o_TAS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.small_Subcanopy.small"
"1204","Pomaderris apetala small","Pomaderris apetala small",0.3186034304157,0.153480019614235,0.483726841217165,0.307733614995651,0.329473245835749,0.0842481862442053,"Flowerdale",0.330246821602931,"small","small","Pomaderris apetala","Pomaderris apetala","small_small","o_TAS",1,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.small_Subcanopy.small"
"1205","Acacia melanoxylon small","Acacia melanoxylon small",0.0636676070416023,-0.200807822929897,0.328143037013102,0.0583248585200718,0.0690103555631329,0.134938923397393,"Lardner",0.528950859942998,"small","small","Acacia melanoxylon","Acacia melanoxylon","small_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.small_Subcanopy.small"
"1206","Eucalyptus regnans large","Acacia melanoxylon small",0.212726394988323,-0.0295319597670441,0.45498474974369,0.20870417639116,0.216748613585487,0.123603472648615,"Lardner",0.484516709510734,"large","small","Eucalyptus regnans","Acacia melanoxylon","large_small","S_VIC",NA,"Canopy","Subcanopy","Subcanopy_Canopy","Canopy.large_Subcanopy.small"
"1207","Eucalyptus regnans small","Acacia melanoxylon small",0.0736830723796752,-0.109045807813803,0.256411952573153,0.0701932610633453,0.0771728836960051,0.0932307336434853,"Lardner",0.365457760386956,"small","small","Eucalyptus regnans","Acacia melanoxylon","small_small","S_VIC",NA,"Canopy","Subcanopy","Subcanopy_Canopy","Canopy.small_Subcanopy.small"
"1208","Hedycarya angustifolia small","Acacia melanoxylon small",-0.197484398980935,-0.408671813037059,0.0137030150751887,-0.201240447802211,-0.193728350159659,0.107750660584553,"Lardner",0.422374828112248,"small","small","Hedycarya angustifolia","Acacia melanoxylon","small_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.small_Subcanopy.small"
"1209","Nematolepis squamea subsp squamea large","Acacia melanoxylon small",-0.169635829533893,-0.454415437142444,0.115143778074659,-0.173829000065503,-0.165442659002282,0.145298388059606,"Lardner",0.569559215217103,"large","small","Nematolepis squamea","Acacia melanoxylon","large_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.large_Subcanopy.small"
"1210","Nematolepis squamea subsp squamea small","Acacia melanoxylon small",-0.0727014589096757,-0.206112009580831,0.0607090917614794,-0.0751788919814876,-0.0702240258378639,0.0680678582481518,"Lardner",0.26682110134231,"small","small","Nematolepis squamea","Acacia melanoxylon","small_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.small_Subcanopy.small"
"1211","Olearia argophylla large","Acacia melanoxylon small",-0.182674647389828,-0.395842342386408,0.0304930476067513,-0.185793957193716,-0.17955533758594,0.108761026568865,"Lardner",0.426335389993159,"large","small","Olearia argophylla","Acacia melanoxylon","large_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.large_Subcanopy.small"
"1212","Olearia argophylla small","Acacia melanoxylon small",0.0150384245822712,-0.0956501384929894,0.125726987657532,0.012637934109337,0.0174389150552055,0.0564747944086514,"Lardner",0.221377126150521,"small","small","Olearia argophylla","Acacia melanoxylon","small_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.small_Subcanopy.small"
"1213","Eucalyptus regnans large","Eucalyptus regnans large",-0.401757367018936,-0.852869771916346,0.0493550378784751,-0.410023424222043,-0.393491309815828,0.230163619564302,"Lardner",0.902224809794821,"large","large","Eucalyptus regnans","Eucalyptus regnans","large_large","S_VIC",NA,"Canopy","Canopy","Canopy_Canopy","Canopy.large_Canopy.large"
"1214","Eucalyptus regnans small","Eucalyptus regnans large",-0.113523526849996,-0.333127165971493,0.106080112271501,-0.118178231872706,-0.108868821827287,0.112044731869413,"Lardner",0.439207278242994,"small","large","Eucalyptus regnans","Eucalyptus regnans","small_large","S_VIC",NA,"Canopy","Canopy","Canopy_Canopy","Canopy.large_Canopy.small"
"1215","Hedycarya angustifolia small","Eucalyptus regnans large",0.199826385720584,-0.0856403976759578,0.485293169117125,0.194126587611655,0.205526183829512,0.145648994393911,"Lardner",0.570933566793083,"small","large","Hedycarya angustifolia","Eucalyptus regnans","small_large","S_VIC",NA,"Subcanopy","Canopy","Subcanopy_Canopy","Canopy.large_Subcanopy.small"
"1216","Nematolepis squamea subsp squamea large","Eucalyptus regnans large",0.181240679673093,-0.126166640419193,0.488647999765379,0.176133211899347,0.18634814744684,0.156843351468229,"Lardner",0.614814640184572,"large","large","Nematolepis squamea","Eucalyptus regnans","large_large","S_VIC",NA,"Subcanopy","Canopy","Subcanopy_Canopy","Canopy.large_Subcanopy.large"
"1217","Nematolepis squamea subsp squamea small","Eucalyptus regnans large",-0.0415059779545694,-0.224298903436029,0.14128694752689,-0.0449083782808415,-0.0381035776282974,0.0932634104112664,"Lardner",0.36558585096292,"small","large","Nematolepis squamea","Eucalyptus regnans","small_large","S_VIC",NA,"Subcanopy","Canopy","Subcanopy_Canopy","Canopy.large_Subcanopy.small"
"1218","Olearia argophylla large","Eucalyptus regnans large",0.137102381944565,-0.0993241699827269,0.373528933871857,0.133344393650509,0.140860370238622,0.1206280083676,"Lardner",0.472853103854584,"large","large","Olearia argophylla","Eucalyptus regnans","large_large","S_VIC",NA,"Subcanopy","Canopy","Subcanopy_Canopy","Canopy.large_Subcanopy.large"
"1219","Olearia argophylla small","Eucalyptus regnans large",-0.12979849533069,-0.306933094142675,0.047336103481296,-0.133287686177671,-0.126309304483708,0.0903764560008249,"Lardner",0.354269197623971,"small","large","Olearia argophylla","Eucalyptus regnans","small_large","S_VIC",NA,"Subcanopy","Canopy","Subcanopy_Canopy","Canopy.large_Subcanopy.small"
"1220","Eucalyptus regnans small","Eucalyptus regnans small",-0.0391698829882081,-0.329415985499086,0.25107621952267,-0.0473628783106487,-0.0309768876657675,0.148087467320982,"Lardner",0.580492205021755,"small","small","Eucalyptus regnans","Eucalyptus regnans","small_small","S_VIC",NA,"Canopy","Canopy","Canopy_Canopy","Canopy.small_Canopy.small"
"1221","Hedycarya angustifolia small","Eucalyptus regnans small",0.0390884070508062,-0.185295863677245,0.263472677778858,0.0344180245869145,0.0437587895146979,0.114483874447677,"Lardner",0.448768541456103,"small","small","Hedycarya angustifolia","Eucalyptus regnans","small_small","S_VIC",NA,"Subcanopy","Canopy","Subcanopy_Canopy","Canopy.small_Subcanopy.small"
"1222","Nematolepis squamea subsp squamea large","Eucalyptus regnans small",0.205737077441445,-0.0528885728016452,0.464362727684535,0.199999770357944,0.211474384524946,0.131954287059913,"Lardner",0.51725130048618,"large","small","Nematolepis squamea","Eucalyptus regnans","large_small","S_VIC",NA,"Subcanopy","Canopy","Subcanopy_Canopy","Canopy.small_Subcanopy.large"
"1223","Nematolepis squamea subsp squamea small","Eucalyptus regnans small",0.0579275343317732,-0.0826854098595107,0.198540478523057,0.0542293988628659,0.0616256698006804,0.0717426163441884,"Lardner",0.281225888382568,"small","small","Nematolepis squamea","Eucalyptus regnans","small_small","S_VIC",NA,"Subcanopy","Canopy","Subcanopy_Canopy","Canopy.small_Subcanopy.small"
"1224","Olearia argophylla large","Eucalyptus regnans small",0.228783143816183,0.00700150417215042,0.450564783460215,0.223527650417924,0.234038637214441,0.1131559770452,"Lardner",0.443563279288064,"large","small","Olearia argophylla","Eucalyptus regnans","large_small","S_VIC",1,"Subcanopy","Canopy","Subcanopy_Canopy","Canopy.small_Subcanopy.large"
"1225","Olearia argophylla small","Eucalyptus regnans small",-0.0357030859692165,-0.158421044373317,0.0870148724348836,-0.0388391359271877,-0.0325670360112454,0.0626123537840918,"Lardner",0.2454359168082,"small","small","Olearia argophylla","Eucalyptus regnans","small_small","S_VIC",NA,"Subcanopy","Canopy","Subcanopy_Canopy","Canopy.small_Subcanopy.small"
"1226","Hedycarya angustifolia small","Hedycarya angustifolia small",-0.0206146692482196,-0.323233572478995,0.282004233982556,-0.0269122034448107,-0.0143171350516284,0.154400236748121,"Lardner",0.60523780646155,"small","small","Hedycarya angustifolia","Hedycarya angustifolia","small_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.small_Subcanopy.small"
"1227","Nematolepis squamea subsp squamea large","Hedycarya angustifolia small",-0.0535134635986367,-0.35710370962937,0.250076782432097,-0.0581448715668817,-0.0488820556303916,0.154895828915947,"Lardner",0.607180492061467,"large","small","Nematolepis squamea","Hedycarya angustifolia","large_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.large_Subcanopy.small"
"1228","Nematolepis squamea subsp squamea small","Hedycarya angustifolia small",-0.11896490597453,-0.284800958117376,0.0468711461683166,-0.121977823204225,-0.115951988744834,0.0846117854465387,"Lardner",0.331672104285692,"small","small","Nematolepis squamea","Hedycarya angustifolia","small_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.small_Subcanopy.small"
"1229","Olearia argophylla large","Hedycarya angustifolia small",-0.139907331858374,-0.366972459687476,0.0871577959707275,-0.143737211167936,-0.136077452548812,0.115851683816724,"Lardner",0.454130255658203,"large","small","Olearia argophylla","Hedycarya angustifolia","large_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.large_Subcanopy.small"
"1230","Olearia argophylla small","Hedycarya angustifolia small",0.0704691774628747,-0.0617243544161791,0.202662709341928,0.0673871179772552,0.0735512369484942,0.0674469188830915,"Lardner",0.264387063758108,"small","small","Olearia argophylla","Hedycarya angustifolia","small_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.small_Subcanopy.small"
"1231","Nematolepis squamea subsp squamea large","Nematolepis squamea subsp squamea large",0.0852114309418044,-0.343591242099256,0.514014103982865,0.07809487001907,0.0923279918645389,0.218780894150812,"Lardner",0.857605346082122,"large","large","Nematolepis squamea","Nematolepis squamea","large_large","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.large_Subcanopy.large"
"1232","Nematolepis squamea subsp squamea small","Nematolepis squamea subsp squamea large",-0.0113745171596599,-0.191421473367264,0.168672439047944,-0.014802425524013,-0.00794660879530672,0.0918623799354436,"Lardner",0.360093912415209,"small","large","Nematolepis squamea","Nematolepis squamea","small_large","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.large_Subcanopy.small"
"1233","Olearia argophylla large","Nematolepis squamea subsp squamea large",-0.241244520837824,-0.571589035890385,0.0890999942147376,-0.246261709360129,-0.236227332315519,0.168546217001066,"Lardner",0.660689030105123,"large","large","Olearia argophylla","Nematolepis squamea","large_large","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.large_Subcanopy.large"
"1234","Olearia argophylla small","Nematolepis squamea subsp squamea large",-0.0954336284491582,-0.259462138173885,0.0685948812755688,-0.0980750147646103,-0.0927922421337061,0.0836895529808522,"Lardner",0.328057019449454,"small","large","Olearia argophylla","Nematolepis squamea","small_large","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.large_Subcanopy.small"
"1235","Nematolepis squamea subsp squamea small","Nematolepis squamea subsp squamea small",0.220271497829656,0.016187157217099,0.424355838442214,0.21390209805908,0.226640897600232,0.104126576928121,"Lardner",0.408168681225115,"small","small","Nematolepis squamea","Nematolepis squamea","small_small","S_VIC",1,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.small_Subcanopy.small"
"1236","Olearia argophylla large","Nematolepis squamea subsp squamea small",-0.107863380789869,-0.283841712609858,0.0681149510301206,-0.110975615933565,-0.104751145646172,0.0897865130217106,"Lardner",0.351956663639979,"large","small","Olearia argophylla","Nematolepis squamea","large_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.large_Subcanopy.small"
"1237","Olearia argophylla small","Nematolepis squamea subsp squamea small",-0.0172705428899515,-0.114360399983293,0.0798193142033902,-0.0194469409572352,-0.0150941448226677,0.0495365516199145,"Lardner",0.194179714186683,"small","small","Olearia argophylla","Nematolepis squamea","small_small","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.small_Subcanopy.small"
"1238","Olearia argophylla large","Olearia argophylla large",0.172639417574479,-0.142580139931674,0.487858975080632,0.166690466616472,0.178588368532486,0.160829260125474,"Lardner",0.630439115012306,"large","large","Olearia argophylla","Olearia argophylla","large_large","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.large_Subcanopy.large"
"1239","Olearia argophylla small","Olearia argophylla large",0.0333547010809476,-0.0756884728824269,0.142397875044322,0.0308397337283561,0.035869668433539,0.0556352947418897,"Lardner",0.218086347926749,"small","large","Olearia argophylla","Olearia argophylla","small_large","S_VIC",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy","Subcanopy.large_Subcanopy.small"
