"","from","to","alpha","lo","hi","lo_numerical","hi_numerical","se","Potential","site","new_from","new_to","region","region2","sig","fill_col"
"265","Eucalyptus dalrympleana","Acacia dealbata",0.225639727382743,-0.0873987851393866,0.538678239904873,0.221887309852603,0.229392144912884,0.159716461624468,"Potential 1","MtMaurice","Eucalyptus dalrympleana","Acacia dealbata","Ben_TAS","N_AUS",NA,NA
"340","Eucalyptus delegatensis","Acacia dealbata",0.054645153304282,-0.144125745437207,0.253416052045771,0.0523279786171913,0.0569623279913728,0.101415587382915,"Potential 1","MtMaurice","Eucalyptus delegatensis","Acacia dealbata","Ben_TAS","N_AUS",NA,NA
"435","Leptospermum lanigerum","Acacia dealbata",0.716736385998797,-0.231027585276166,1.66450035727376,0.706288974395503,0.727183797602091,0.483561932132837,"Potential 1","MtMaurice","Leptospermum lanigerum","Acacia dealbata","Ben_TAS","N_AUS",NA,NA
"630","Eucalyptus dalrympleana","Eucalyptus dalrympleana",0.0183434019616037,-0.22759299487983,0.264279798803037,0.0114980524085249,0.0251887515146825,0.125480059216061,"Potential 1","MtMaurice","Eucalyptus dalrympleana","Eucalyptus dalrympleana","Ben_TAS","N_AUS",NA,NA
"718","Eucalyptus delegatensis","Eucalyptus dalrympleana",-0.0762126427362709,-0.131208431415214,-0.0212168540573273,-0.0781600224877677,-0.0742652629847741,0.0280595914581816,"Potential 1","MtMaurice","Eucalyptus delegatensis","Eucalyptus dalrympleana","Ben_TAS","N_AUS",1,"Ben_TAS"
"820","Leptospermum lanigerum","Eucalyptus dalrympleana",-0.131569767874408,-0.355967363832978,0.0928278280841628,-0.134735301772856,-0.128404233975959,0.114490673159604,"Potential 1","MtMaurice","Leptospermum lanigerum","Eucalyptus dalrympleana","Ben_TAS","N_AUS",NA,NA
"1120","Eucalyptus delegatensis","Eucalyptus delegatensis",0.231993777051302,0.0626003996102324,0.401387154492372,0.215220056249373,0.248767497853231,0.0864267806843508,"Potential 1","MtMaurice","Eucalyptus delegatensis","Eucalyptus delegatensis","Ben_TAS","N_AUS",1,"Ben_TAS"
"1218","Leptospermum lanigerum","Eucalyptus delegatensis",0.0454070926304852,-0.049552910243085,0.140367095504055,0.0434554802319447,0.0473587050290256,0.0484498713356993,"Potential 1","MtMaurice","Leptospermum lanigerum","Eucalyptus delegatensis","Ben_TAS","N_AUS",NA,NA
"1614","Leptospermum lanigerum","Leptospermum lanigerum",-0.0281923657491687,-0.656653335615256,0.600268604116919,-0.0379985566756455,-0.0183861748226919,0.320649243977597,"Potential 1","MtMaurice","Leptospermum lanigerum","Leptospermum lanigerum","Ben_TAS","N_AUS",NA,NA
"1101","Acacia dealbata","Acacia dealbata",0.118930948481337,-0.0851690598029851,0.32303095676566,0.10930207775648,0.128559819206194,0.104134570785095,"Potential 1","BenRidge","Acacia dealbata","Acacia dealbata","Ben_TAS","N_AUS",NA,NA
"266","Eucalyptus delegatensis","Acacia dealbata",0.0292846822569413,-0.0368988480792033,0.0954682125930859,0.0263041925101361,0.0322651720037464,0.033767727804282,"Potential 1","BenRidge","Eucalyptus delegatensis","Acacia dealbata","Ben_TAS","N_AUS",NA,NA
"345","Tasmannia lanceolata","Acacia dealbata",-0.118744491630118,-0.18138875766261,-0.0561002255976255,-0.121366301498116,-0.11612268176212,0.0319619475289455,"Potential 1","BenRidge","Tasmannia lanceolata","Acacia dealbata","Ben_TAS","N_AUS",1,"Ben_TAS"
"528","Eucalyptus delegatensis","Eucalyptus delegatensis",0.125859729652114,-0.0421230505511125,0.293842509855341,0.109818611686904,0.141900847617324,0.0857070749913026,"Potential 1","BenRidge","Eucalyptus delegatensis","Eucalyptus delegatensis","Ben_TAS","N_AUS",NA,NA
"632","Tasmannia lanceolata","Eucalyptus delegatensis",-0.0149056570115588,-0.0560640522552372,0.0262527382321196,-0.017268714331072,-0.0125425996920456,0.0209995671187484,"Potential 1","BenRidge","Tasmannia lanceolata","Eucalyptus delegatensis","Ben_TAS","N_AUS",NA,NA
"927","Tasmannia lanceolata","Tasmannia lanceolata",0.47066582272694,0.334202098617343,0.607129546836537,0.452676839351892,0.488654806101988,0.0696256284227697,"Potential 1","BenRidge","Tasmannia lanceolata","Tasmannia lanceolata","Ben_TAS","N_AUS",1,"Ben_TAS"
"1102","Atherosperma moschatum","Atherosperma moschatum",-0.148885739596562,-0.574199722569516,0.276428243376392,-0.155987754708094,-0.14178372448503,0.217000917531024,"Potential 1","MtField","Atherosperma moschatum","Atherosperma moschatum","S_TAS","N_AUS",NA,NA
"267","Eucalyptus coccifera","Atherosperma moschatum",0.18946304679858,-0.060649780750684,0.439575874347844,0.184849906793255,0.194076186803905,0.12761093036511,"Potential 1","MtField","Eucalyptus coccifera","Atherosperma moschatum","S_TAS","N_AUS",NA,NA
"346","Eucalyptus delegatensis","Atherosperma moschatum",-0.0481227033860728,-0.179631754183596,0.0833863474114504,-0.0509537827418034,-0.0452916240303421,0.0670976874242842,"Potential 1","MtField","Eucalyptus delegatensis","Atherosperma moschatum","S_TAS","N_AUS",NA,NA
"436","Eucalyptus subcrenulata","Atherosperma moschatum",-0.00282911998741197,-0.221007790985916,0.215349551011092,-0.00736243052802087,0.00170419055319693,0.111317693957373,"Potential 1","MtField","Eucalyptus subcrenulata","Atherosperma moschatum","S_TAS","N_AUS",NA,NA
"529","Eucalyptus urnigera","Atherosperma moschatum",0.0451500670005052,-0.176526751962689,0.2668268859637,0.0419832297274979,0.0483169042735125,0.113102496123272,"Potential 1","MtField","Eucalyptus urnigera","Atherosperma moschatum","S_TAS","N_AUS",NA,NA
"633","Leptospermum lanigerum","Atherosperma moschatum",-0.0744404662570736,-0.218997072198234,0.0701161396840869,-0.0776485718150023,-0.0712323606991449,0.0737547256385345,"Potential 1","MtField","Leptospermum lanigerum","Atherosperma moschatum","S_TAS","N_AUS",NA,NA
"719","Phyllocladus aspleniifolius","Atherosperma moschatum",-0.221599969237204,-0.353828671890223,-0.0893712665841846,-0.224571034856162,-0.218628903618246,0.0674648634852592,"Potential 1","MtField","Phyllocladus aspleniifolius","Atherosperma moschatum","S_TAS","N_AUS",1,"S_TAS"
"822","Pittosporum bicolor","Atherosperma moschatum",0.460944480989004,0.0485475022577369,0.873341459720271,0.453342198932571,0.468546763045436,0.210410488143763,"Potential 1","MtField","Pittosporum bicolor","Atherosperma moschatum","S_TAS","N_AUS",1,"S_TAS"
"1015","Eucalyptus coccifera","Eucalyptus coccifera",-0.284022220538422,-0.608397448312328,0.0403530072354835,-0.297236381786994,-0.27080805928985,0.165500606303246,"Potential 1","MtField","Eucalyptus coccifera","Eucalyptus coccifera","S_TAS","N_AUS",NA,NA
"1121","Eucalyptus delegatensis","Eucalyptus coccifera",-0.190187962964441,-0.305348325060396,-0.075027600868487,-0.192501374168325,-0.187874551760558,0.0587563664456718,"Potential 1","MtField","Eucalyptus delegatensis","Eucalyptus coccifera","S_TAS","N_AUS",1,"S_TAS"
"1219","Eucalyptus subcrenulata","Eucalyptus coccifera",0.0656171977869298,-0.125310400629871,0.256544796203731,0.0610138255227706,0.0702205700510889,0.097413830010558,"Potential 1","MtField","Eucalyptus subcrenulata","Eucalyptus coccifera","S_TAS","N_AUS",NA,NA
"1318","Eucalyptus urnigera","Eucalyptus coccifera",0.0285971396907858,-0.167120824754601,0.224315104136172,0.0255963788185971,0.0315979005629745,0.0998579392219373,"Potential 1","MtField","Eucalyptus urnigera","Eucalyptus coccifera","S_TAS","N_AUS",NA,NA
"1415","Leptospermum lanigerum","Eucalyptus coccifera",-0.0332693186128714,-0.16840226564537,0.101863628419628,-0.0362184196950311,-0.0303202175307117,0.0689466480498675,"Potential 1","MtField","Leptospermum lanigerum","Eucalyptus coccifera","S_TAS","N_AUS",NA,NA
"1513","Phyllocladus aspleniifolius","Eucalyptus coccifera",0.129266139679192,-0.0100493228845193,0.268581602242904,0.126165531893047,0.132366747465337,0.0710806237576884,"Potential 1","MtField","Phyllocladus aspleniifolius","Eucalyptus coccifera","S_TAS","N_AUS",NA,NA
"1615","Pittosporum bicolor","Eucalyptus coccifera",-0.386487861914403,-0.662398351503737,-0.110577372325069,-0.392110474332599,-0.380865249496207,0.140773244695148,"Potential 1","MtField","Pittosporum bicolor","Eucalyptus coccifera","S_TAS","N_AUS",1,"S_TAS"
"1910","Eucalyptus delegatensis","Eucalyptus delegatensis",0.0302724921755593,-0.171059185448811,0.231604169799929,0.0223431087391044,0.0382018756120142,0.10272213122917,"Potential 1","MtField","Eucalyptus delegatensis","Eucalyptus delegatensis","S_TAS","N_AUS",NA,NA
"208","Eucalyptus subcrenulata","Eucalyptus delegatensis",0.112377395650565,-0.03617989428617,0.260934685587299,0.108190419119072,0.116564372182057,0.0757959284499795,"Potential 1","MtField","Eucalyptus subcrenulata","Eucalyptus delegatensis","S_TAS","N_AUS",NA,NA
"2114","Eucalyptus urnigera","Eucalyptus delegatensis",-0.0159639053203208,-0.125657838113788,0.0937300274731465,-0.0180963365281559,-0.0138314741124858,0.0559673206542156,"Potential 1","MtField","Eucalyptus urnigera","Eucalyptus delegatensis","S_TAS","N_AUS",NA,NA
"2214","Leptospermum lanigerum","Eucalyptus delegatensis",0.000489518938970396,-0.0900570378461165,0.0910360757240573,-0.00238883973925381,0.0033678776171946,0.0461980717499437,"Potential 1","MtField","Leptospermum lanigerum","Eucalyptus delegatensis","S_TAS","N_AUS",NA,NA
"2312","Phyllocladus aspleniifolius","Eucalyptus delegatensis",-0.0312058545507844,-0.111322728803575,0.0489110197020064,-0.0335869704891959,-0.0288247386123729,0.0408767073705142,"Potential 1","MtField","Phyllocladus aspleniifolius","Eucalyptus delegatensis","S_TAS","N_AUS",NA,NA
"2411","Pittosporum bicolor","Eucalyptus delegatensis",-0.0446860643193034,-0.236323050618955,0.146950921980348,-0.0479893157869163,-0.0413828128516904,0.0977757692545679,"Potential 1","MtField","Pittosporum bicolor","Eucalyptus delegatensis","S_TAS","N_AUS",NA,NA
"284","Eucalyptus subcrenulata","Eucalyptus subcrenulata",-0.00344261100262238,-0.280473033402138,0.273587811396893,-0.012863580788296,0.00597835878305127,0.141344649485754,"Potential 1","MtField","Eucalyptus subcrenulata","Eucalyptus subcrenulata","S_TAS","N_AUS",NA,NA
"295","Eucalyptus urnigera","Eucalyptus subcrenulata",-0.0551810954522788,-0.23372239156653,0.123360200661972,-0.058412155039932,-0.0519500358646256,0.0910941718942604,"Potential 1","MtField","Eucalyptus urnigera","Eucalyptus subcrenulata","S_TAS","N_AUS",NA,NA
"305","Leptospermum lanigerum","Eucalyptus subcrenulata",-0.0571291480506388,-0.190213242549011,0.075954946447733,-0.0612930204556554,-0.0529652756456222,0.0679012959157016,"Potential 1","MtField","Leptospermum lanigerum","Eucalyptus subcrenulata","S_TAS","N_AUS",NA,NA
"3112","Phyllocladus aspleniifolius","Eucalyptus subcrenulata",-0.0355834288926429,-0.157044024426997,0.0858771666417113,-0.03930119539609,-0.0318656623891958,0.0619708303277101,"Potential 1","MtField","Phyllocladus aspleniifolius","Eucalyptus subcrenulata","S_TAS","N_AUS",NA,NA
"3210","Pittosporum bicolor","Eucalyptus subcrenulata",0.267377370728257,0.00417828107322887,0.530576460383285,0.260931070500058,0.273823670956455,0.134287717392314,"Potential 1","MtField","Pittosporum bicolor","Eucalyptus subcrenulata","S_TAS","N_AUS",1,"S_TAS"
"371","Eucalyptus urnigera","Eucalyptus urnigera",0.172284847886506,-0.0798535934690781,0.42442328924209,0.167598523955463,0.176971171817549,0.128644425787627,"Potential 1","MtField","Eucalyptus urnigera","Eucalyptus urnigera","S_TAS","N_AUS",NA,NA
"381","Leptospermum lanigerum","Eucalyptus urnigera",0.0230768835009356,-0.128753255679676,0.174907022681547,0.019911064815453,0.0262427021864182,0.077465780176691,"Potential 1","MtField","Leptospermum lanigerum","Eucalyptus urnigera","S_TAS","N_AUS",NA,NA
"391","Phyllocladus aspleniifolius","Eucalyptus urnigera",-0.0166912523008265,-0.130735753846895,0.0973532492452418,-0.0187100287127784,-0.0146724758888746,0.0581870393770686,"Potential 1","MtField","Phyllocladus aspleniifolius","Eucalyptus urnigera","S_TAS","N_AUS",NA,NA
"401","Pittosporum bicolor","Eucalyptus urnigera",0.0536164416519781,-0.281637262068364,0.38887014537232,0.0494888510896521,0.0577440322143042,0.171050951121949,"Potential 1","MtField","Pittosporum bicolor","Eucalyptus urnigera","S_TAS","N_AUS",NA,NA
"462","Leptospermum lanigerum","Leptospermum lanigerum",0.221240997215566,0.0521916253283159,0.390290369102816,0.212663171039188,0.229818823391944,0.0862512644215354,"Potential 1","MtField","Leptospermum lanigerum","Leptospermum lanigerum","S_TAS","N_AUS",1,"S_TAS"
"472","Phyllocladus aspleniifolius","Leptospermum lanigerum",-0.061173192997494,-0.137004262022826,0.0146578760278377,-0.0636777876507787,-0.0586685983442093,0.0386900318697065,"Potential 1","MtField","Phyllocladus aspleniifolius","Leptospermum lanigerum","S_TAS","N_AUS",NA,NA
"482","Pittosporum bicolor","Leptospermum lanigerum",0.0471125712795174,-0.164621590126483,0.258846732685518,0.0428295107244396,0.0513956318345952,0.108029618439998,"Potential 1","MtField","Pittosporum bicolor","Leptospermum lanigerum","S_TAS","N_AUS",NA,NA
"552","Phyllocladus aspleniifolius","Phyllocladus aspleniifolius",0.279057687723888,0.101967241214694,0.456148134233082,0.266828512804773,0.291286862643003,0.0903539289017864,"Potential 1","MtField","Phyllocladus aspleniifolius","Phyllocladus aspleniifolius","S_TAS","N_AUS",1,"S_TAS"
"562","Pittosporum bicolor","Phyllocladus aspleniifolius",0.249253637972952,0.0321608257057029,0.466346450240202,0.244904096299925,0.253603179645979,0.110763674220368,"Potential 1","MtField","Pittosporum bicolor","Phyllocladus aspleniifolius","S_TAS","N_AUS",1,"S_TAS"
"641","Pittosporum bicolor","Pittosporum bicolor",-0.105839104145895,-0.496826267205694,0.285148058913904,-0.11387524374981,-0.0978029645419803,0.199486912077904,"Potential 1","MtField","Pittosporum bicolor","Pittosporum bicolor","S_TAS","N_AUS",NA,NA
"1103","Acacia dealbata","Acacia dealbata",-0.902966512038435,-2.15208244038605,0.346149416309184,-0.920662048823425,-0.885270975253445,0.637315755901887,"Potential 1","Caveside","Acacia dealbata","Acacia dealbata","N_TAS","N_AUS",NA,NA
"268","Bedfordia salicina","Acacia dealbata",-0.0734301053030122,-0.16099925311362,0.0141390425075954,-0.0758712999613424,-0.070988910644682,0.0446789576243961,"Potential 1","Caveside","Bedfordia salicina","Acacia dealbata","N_TAS","N_AUS",NA,NA
"347","Eucalyptus delegatensis","Acacia dealbata",0.0426607335361525,-0.331505272482084,0.416826739554389,0.0358648461521694,0.0494566209201355,0.190904531394255,"Potential 1","Caveside","Eucalyptus delegatensis","Acacia dealbata","N_TAS","N_AUS",NA,NA
"437","Eucalyptus obliqua","Acacia dealbata",0.321769206974407,-0.112248338991521,0.755786752940335,0.316320658012172,0.327217755936642,0.221441592493231,"Potential 1","Caveside","Eucalyptus obliqua","Acacia dealbata","N_TAS","N_AUS",NA,NA
"530","Nothofagus cunninghamii","Acacia dealbata",0.116477611251741,-0.13223651133916,0.365191733842643,0.114109977957599,0.118845244545884,0.126897292273086,"Potential 1","Caveside","Nothofagus cunninghamii","Acacia dealbata","N_TAS","N_AUS",NA,NA
"634","Olearia argophylla","Acacia dealbata",0.389128212997801,-0.384439445699328,1.16269587169493,0.374663700609408,0.403592725386193,0.394684629308973,"Potential 1","Caveside","Olearia argophylla","Acacia dealbata","N_TAS","N_AUS",NA,NA
"720","Pomaderris apetala","Acacia dealbata",0.183358009173813,-0.0552592262761274,0.421975244623753,0.18012851192103,0.186587506426595,0.121745724580718,"Potential 1","Caveside","Pomaderris apetala","Acacia dealbata","N_TAS","N_AUS",NA,NA
"928","Bedfordia salicina","Bedfordia salicina",0.526302675709921,0.408700961246149,0.643904390173693,0.503705557651267,0.548899793768575,0.0600019772768272,"Potential 1","Caveside","Bedfordia salicina","Bedfordia salicina","N_TAS","N_AUS",1,"N_TAS"
"1016","Eucalyptus delegatensis","Bedfordia salicina",-0.0436787606141865,-0.0750870304755394,-0.0122704907528336,-0.0448932120364508,-0.0424643091919221,0.0160249219419833,"Potential 1","Caveside","Eucalyptus delegatensis","Bedfordia salicina","N_TAS","N_AUS",1,"N_TAS"
"1122","Eucalyptus obliqua","Bedfordia salicina",-0.0108370624341461,-0.0472994138256275,0.0256252889573353,-0.0119369441917715,-0.00973718067652068,0.0186035823510492,"Potential 1","Caveside","Eucalyptus obliqua","Bedfordia salicina","N_TAS","N_AUS",NA,NA
"1220","Nothofagus cunninghamii","Bedfordia salicina",-0.0188892785674379,-0.0365879848023522,-0.0011905723325235,-0.0203716743139497,-0.017406882820926,0.00903011809120958,"Potential 1","Caveside","Nothofagus cunninghamii","Bedfordia salicina","N_TAS","N_AUS",1,"N_TAS"
"1319","Olearia argophylla","Bedfordia salicina",0.00991809477278224,-0.0483980853601587,0.0682342749057231,0.00897849457871381,0.0108576949668507,0.0297536998602686,"Potential 1","Caveside","Olearia argophylla","Bedfordia salicina","N_TAS","N_AUS",NA,NA
"1416","Pomaderris apetala","Bedfordia salicina",-0.0495426257839244,-0.0717755952599093,-0.0273096563079395,-0.0522134839988779,-0.0468717675689709,0.0113435602140426,"Potential 1","Caveside","Pomaderris apetala","Bedfordia salicina","N_TAS","N_AUS",1,"N_TAS"
"1712","Eucalyptus delegatensis","Eucalyptus delegatensis",0.144006844052357,-0.0795528842282356,0.367566572332949,0.13473938021381,0.153274307890904,0.114063181795177,"Potential 1","Caveside","Eucalyptus delegatensis","Eucalyptus delegatensis","N_TAS","N_AUS",NA,NA
"1810","Eucalyptus obliqua","Eucalyptus delegatensis",-0.087501415685287,-0.221912796957748,0.0469099655871738,-0.0909056172842786,-0.0840972140862955,0.0685784954890399,"Potential 1","Caveside","Eucalyptus obliqua","Eucalyptus delegatensis","N_TAS","N_AUS",NA,NA
"1911","Nothofagus cunninghamii","Eucalyptus delegatensis",0.0775837326267564,-0.013885606922447,0.16905307217596,0.0747530542086076,0.0804144110449051,0.046668887934014,"Potential 1","Caveside","Nothofagus cunninghamii","Eucalyptus delegatensis","N_TAS","N_AUS",NA,NA
"209","Olearia argophylla","Eucalyptus delegatensis",0.201607124225726,-0.148755543872457,0.55196979232391,0.194100906592104,0.209113341859349,0.178759748067719,"Potential 1","Caveside","Olearia argophylla","Eucalyptus delegatensis","N_TAS","N_AUS",NA,NA
"2115","Pomaderris apetala","Eucalyptus delegatensis",0.0429578601086813,-0.0148294650496176,0.10074518526698,0.0406492919701514,0.0452664282472111,0.0294838709354447,"Potential 1","Caveside","Pomaderris apetala","Eucalyptus delegatensis","N_TAS","N_AUS",NA,NA
"2511","Eucalyptus obliqua","Eucalyptus obliqua",0.196285483780176,-0.10032405116079,0.492895018721142,0.185951772071937,0.206619195488415,0.151334176179044,"Potential 1","Caveside","Eucalyptus obliqua","Eucalyptus obliqua","N_TAS","N_AUS",NA,NA
"269","Nothofagus cunninghamii","Eucalyptus obliqua",-0.0126242966304335,-0.0491033947591174,0.0238548014982505,-0.0136478553829177,-0.0116007378779492,0.0186121267617295,"Potential 1","Caveside","Nothofagus cunninghamii","Eucalyptus obliqua","N_TAS","N_AUS",NA,NA
"275","Olearia argophylla","Eucalyptus obliqua",-0.0503262675415884,-0.22292907997889,0.122276544895714,-0.0533535550213166,-0.0472989800618603,0.0880642776085536,"Potential 1","Caveside","Olearia argophylla","Eucalyptus obliqua","N_TAS","N_AUS",NA,NA
"285","Pomaderris apetala","Eucalyptus obliqua",-0.0190850540858171,-0.0643927658812126,0.0262226577095783,-0.0202779840894149,-0.0178921240822193,0.0231166042604746,"Potential 1","Caveside","Pomaderris apetala","Eucalyptus obliqua","N_TAS","N_AUS",NA,NA
"3310","Nothofagus cunninghamii","Nothofagus cunninghamii",0.0473514662638822,-0.151442645027315,0.24614557755508,0.0250673158537128,0.0696356166740516,0.101427430738146,"Potential 1","Caveside","Nothofagus cunninghamii","Nothofagus cunninghamii","N_TAS","N_AUS",NA,NA
"348","Olearia argophylla","Nothofagus cunninghamii",-0.0940477744502883,-0.189488990388446,0.00139344148786909,-0.0958354336040587,-0.0922601152965179,0.0486953927168997,"Potential 1","Caveside","Olearia argophylla","Nothofagus cunninghamii","N_TAS","N_AUS",NA,NA
"355","Pomaderris apetala","Nothofagus cunninghamii",-0.0886347978392542,-0.111816297173274,-0.0654532985052349,-0.0908531985741944,-0.0864163971043141,0.0118275129119066,"Potential 1","Caveside","Pomaderris apetala","Nothofagus cunninghamii","N_TAS","N_AUS",1,"N_TAS"
"4114","Olearia argophylla","Olearia argophylla",-0.490307159313583,-1.4319964882855,0.451382169658329,-0.507140261668663,-0.473474056958503,0.480462567883817,"Potential 1","Caveside","Olearia argophylla","Olearia argophylla","N_TAS","N_AUS",NA,NA
"4211","Pomaderris apetala","Olearia argophylla",-0.0582073585078432,-0.133398551893861,0.0169838348781745,-0.0597785655320572,-0.0566361514836293,0.0383635587077703,"Potential 1","Caveside","Pomaderris apetala","Olearia argophylla","N_TAS","N_AUS",NA,NA
"493","Pomaderris apetala","Pomaderris apetala",0.584803272875337,0.45327336101901,0.716333184731664,0.556143368835884,0.61346317691479,0.0671083310172115,"Potential 1","Caveside","Pomaderris apetala","Pomaderris apetala","N_TAS","N_AUS",1,"N_TAS"
