"","from","to","value","lo","hi","Site","Genus_from","Genus_to"
"1","Acacia dealbata Suppressed","Acacia dealbata Suppressed",-0.829281424136023,-3.46656827730237,1.80800542903033,"ANU101","Acacia","Acacia"
"2","Acacia melanoxylon Suppressed","Acacia dealbata Suppressed",0.171269675021322,-1.85085021992133,2.19338956996397,"ANU101","Acacia","Acacia"
"3","Eucalyptus regnans Co-dominant","Acacia dealbata Suppressed",-0.0786748152991242,-0.586682585982514,0.429332955384265,"ANU101","Eucalyptus","Acacia"
"4","Eucalyptus regnans Dominant","Acacia dealbata Suppressed",0.177322734081437,-0.848672244464691,1.20331771262756,"ANU101","Eucalyptus","Acacia"
"5","Eucalyptus regnans Intermediate","Acacia dealbata Suppressed",-0.742152870290634,-1.98070679048178,0.496401049900512,"ANU101","Eucalyptus","Acacia"
"6","Eucalyptus regnans Suppressed","Acacia dealbata Suppressed",0.114059546769466,-1.14834441107615,1.37646350461508,"ANU101","Eucalyptus","Acacia"
"7","Hedycarya angustifolia Suppressed","Acacia dealbata Suppressed",-2.26107404616807,-5.46212461519717,0.939976522861039,"ANU101","Hedycarya","Acacia"
"8","Misc Suppressed","Acacia dealbata Suppressed",1.26038021868792,-1.75474475144265,4.27550518881848,"ANU101","Misc","Acacia"
"9","Pomaderris aspera Suppressed","Acacia dealbata Suppressed",0.372995102717914,-0.286017756769369,1.0320079622052,"ANU101","Pomaderris","Acacia"
"10","Acacia dealbata Suppressed","Acacia melanoxylon Suppressed",0.171269675021322,-1.85085021992133,2.19338956996397,"ANU101","Acacia","Acacia"
"11","Acacia melanoxylon Suppressed","Acacia melanoxylon Suppressed",-0.0671215252570506,-1.93654723263506,1.80230418212096,"ANU101","Acacia","Acacia"
"12","Eucalyptus regnans Co-dominant","Acacia melanoxylon Suppressed",0.603293716889886,-0.0650292454428992,1.27161667922267,"ANU101","Eucalyptus","Acacia"
"13","Eucalyptus regnans Dominant","Acacia melanoxylon Suppressed",1.50377245963903,0.144445448334089,2.86309947094398,"ANU101","Eucalyptus","Acacia"
"14","Eucalyptus regnans Intermediate","Acacia melanoxylon Suppressed",0.253274305049755,-0.4327407053298,0.93928931542931,"ANU101","Eucalyptus","Acacia"
"15","Eucalyptus regnans Suppressed","Acacia melanoxylon Suppressed",-0.912425387871193,-3.54306591458161,1.71821513883923,"ANU101","Eucalyptus","Acacia"
"16","Hedycarya angustifolia Suppressed","Acacia melanoxylon Suppressed",-1.01311213629083,-2.95996208420947,0.933737811627818,"ANU101","Hedycarya","Acacia"
"17","Misc Suppressed","Acacia melanoxylon Suppressed",0.596729063742669,-5.17311488146867,6.36657300895401,"ANU101","Misc","Acacia"
"18","Pomaderris aspera Suppressed","Acacia melanoxylon Suppressed",-0.0332778124704414,-0.517969975191138,0.451414350250255,"ANU101","Pomaderris","Acacia"
"19","Acacia dealbata Suppressed","Eucalyptus regnans Co-dominant",-0.0786748152991242,-0.586682585982514,0.429332955384265,"ANU101","Acacia","Eucalyptus"
"20","Acacia melanoxylon Suppressed","Eucalyptus regnans Co-dominant",0.603293716889886,-0.0650292454428992,1.27161667922267,"ANU101","Acacia","Eucalyptus"
"21","Eucalyptus regnans Co-dominant","Eucalyptus regnans Co-dominant",-0.319627234133119,-0.702972065975311,0.0637175977090733,"ANU101","Eucalyptus","Eucalyptus"
"22","Eucalyptus regnans Dominant","Eucalyptus regnans Co-dominant",-0.704756235116504,-1.3836490356608,-0.0258634345722123,"ANU101","Eucalyptus","Eucalyptus"
"23","Eucalyptus regnans Intermediate","Eucalyptus regnans Co-dominant",-0.0921860109474891,-0.294841813751129,0.110469791856151,"ANU101","Eucalyptus","Eucalyptus"
"24","Eucalyptus regnans Suppressed","Eucalyptus regnans Co-dominant",0.396548083166721,-0.463308661152558,1.256404827486,"ANU101","Eucalyptus","Eucalyptus"
"25","Hedycarya angustifolia Suppressed","Eucalyptus regnans Co-dominant",0.281286819607326,-0.389510186220996,0.952083825435649,"ANU101","Hedycarya","Eucalyptus"
"26","Misc Suppressed","Eucalyptus regnans Co-dominant",-0.562980559806234,-2.04429314056366,0.918332020951193,"ANU101","Misc","Eucalyptus"
"27","Pomaderris aspera Suppressed","Eucalyptus regnans Co-dominant",-0.0258302123179249,-0.205458072606288,0.153797647970439,"ANU101","Pomaderris","Eucalyptus"
"28","Acacia dealbata Suppressed","Eucalyptus regnans Dominant",0.177322734081437,-0.848672244464691,1.20331771262756,"ANU101","Acacia","Eucalyptus"
"29","Acacia melanoxylon Suppressed","Eucalyptus regnans Dominant",1.50377245963903,0.144445448334089,2.86309947094398,"ANU101","Acacia","Eucalyptus"
"30","Eucalyptus regnans Co-dominant","Eucalyptus regnans Dominant",-0.704756235116504,-1.3836490356608,-0.0258634345722123,"ANU101","Eucalyptus","Eucalyptus"
"31","Eucalyptus regnans Dominant","Eucalyptus regnans Dominant",-2.84387832300161,-5.44667142972103,-0.241085216282182,"ANU101","Eucalyptus","Eucalyptus"
"32","Eucalyptus regnans Intermediate","Eucalyptus regnans Dominant",0.0605702107919344,-0.594610566636305,0.715750988220173,"ANU101","Eucalyptus","Eucalyptus"
"33","Eucalyptus regnans Suppressed","Eucalyptus regnans Dominant",1.75816381162527,0.0495815353996534,3.46674608785089,"ANU101","Eucalyptus","Eucalyptus"
"34","Hedycarya angustifolia Suppressed","Eucalyptus regnans Dominant",0.414631242951695,-1.3013116388864,2.13057412478978,"ANU101","Hedycarya","Eucalyptus"
"35","Misc Suppressed","Eucalyptus regnans Dominant",-0.574785357537239,-3.06149679589178,1.9119260808173,"ANU101","Misc","Eucalyptus"
"36","Pomaderris aspera Suppressed","Eucalyptus regnans Dominant",0.205059010833386,-0.232117136040726,0.642235157707498,"ANU101","Pomaderris","Eucalyptus"
"37","Acacia dealbata Suppressed","Eucalyptus regnans Intermediate",-0.742152870290634,-1.98070679048178,0.496401049900512,"ANU101","Acacia","Eucalyptus"
"38","Acacia melanoxylon Suppressed","Eucalyptus regnans Intermediate",0.253274305049755,-0.4327407053298,0.93928931542931,"ANU101","Acacia","Eucalyptus"
"39","Eucalyptus regnans Co-dominant","Eucalyptus regnans Intermediate",-0.0921860109474891,-0.294841813751129,0.110469791856151,"ANU101","Eucalyptus","Eucalyptus"
"40","Eucalyptus regnans Dominant","Eucalyptus regnans Intermediate",0.0605702107919344,-0.594610566636305,0.715750988220173,"ANU101","Eucalyptus","Eucalyptus"
"41","Eucalyptus regnans Intermediate","Eucalyptus regnans Intermediate",-0.0248626242319922,-0.292567160802919,0.242841912338935,"ANU101","Eucalyptus","Eucalyptus"
"42","Eucalyptus regnans Suppressed","Eucalyptus regnans Intermediate",-0.116698183776786,-0.918567366870287,0.685170999316715,"ANU101","Eucalyptus","Eucalyptus"
"43","Hedycarya angustifolia Suppressed","Eucalyptus regnans Intermediate",-0.137621786333967,-0.836535790149434,0.561292217481499,"ANU101","Hedycarya","Eucalyptus"
"44","Misc Suppressed","Eucalyptus regnans Intermediate",-0.45752932326523,-2.81628958794167,1.90123094141121,"ANU101","Misc","Eucalyptus"
"45","Pomaderris aspera Suppressed","Eucalyptus regnans Intermediate",-0.036604499508028,-0.230344732081961,0.157135733065905,"ANU101","Pomaderris","Eucalyptus"
"46","Acacia dealbata Suppressed","Eucalyptus regnans Suppressed",0.114059546769466,-1.14834441107615,1.37646350461508,"ANU101","Acacia","Eucalyptus"
"47","Acacia melanoxylon Suppressed","Eucalyptus regnans Suppressed",-0.912425387871193,-3.54306591458161,1.71821513883923,"ANU101","Acacia","Eucalyptus"
"48","Eucalyptus regnans Co-dominant","Eucalyptus regnans Suppressed",0.396548083166721,-0.463308661152558,1.256404827486,"ANU101","Eucalyptus","Eucalyptus"
"49","Eucalyptus regnans Dominant","Eucalyptus regnans Suppressed",1.75816381162527,0.0495815353996534,3.46674608785089,"ANU101","Eucalyptus","Eucalyptus"
"50","Eucalyptus regnans Intermediate","Eucalyptus regnans Suppressed",-0.116698183776786,-0.918567366870287,0.685170999316715,"ANU101","Eucalyptus","Eucalyptus"
"51","Eucalyptus regnans Suppressed","Eucalyptus regnans Suppressed",-0.420417493212512,-2.08634779944986,1.24551281302483,"ANU101","Eucalyptus","Eucalyptus"
"52","Hedycarya angustifolia Suppressed","Eucalyptus regnans Suppressed",-0.980945755133766,-3.0028152117787,1.04092370151116,"ANU101","Hedycarya","Eucalyptus"
"53","Misc Suppressed","Eucalyptus regnans Suppressed",1.91092041648379,-0.677105203093962,4.49894603606153,"ANU101","Misc","Eucalyptus"
"54","Pomaderris aspera Suppressed","Eucalyptus regnans Suppressed",-0.227329850792738,-0.631257776812378,0.176598075226903,"ANU101","Pomaderris","Eucalyptus"
"55","Acacia dealbata Suppressed","Hedycarya angustifolia Suppressed",-2.26107404616807,-5.46212461519717,0.939976522861039,"ANU101","Acacia","Hedycarya"
"56","Acacia melanoxylon Suppressed","Hedycarya angustifolia Suppressed",-1.01311213629083,-2.95996208420947,0.933737811627818,"ANU101","Acacia","Hedycarya"
"57","Eucalyptus regnans Co-dominant","Hedycarya angustifolia Suppressed",0.281286819607326,-0.389510186220996,0.952083825435649,"ANU101","Eucalyptus","Hedycarya"
"58","Eucalyptus regnans Dominant","Hedycarya angustifolia Suppressed",0.414631242951695,-1.3013116388864,2.13057412478978,"ANU101","Eucalyptus","Hedycarya"
"59","Eucalyptus regnans Intermediate","Hedycarya angustifolia Suppressed",-0.137621786333967,-0.836535790149434,0.561292217481499,"ANU101","Eucalyptus","Hedycarya"
"60","Eucalyptus regnans Suppressed","Hedycarya angustifolia Suppressed",-0.980945755133766,-3.0028152117787,1.04092370151116,"ANU101","Eucalyptus","Hedycarya"
"61","Hedycarya angustifolia Suppressed","Hedycarya angustifolia Suppressed",-0.823163948616168,-3.34007239345623,1.6937444962239,"ANU101","Hedycarya","Hedycarya"
"62","Misc Suppressed","Hedycarya angustifolia Suppressed",2.26815692680863,-1.57555158209935,6.11186543571661,"ANU101","Misc","Hedycarya"
"63","Pomaderris aspera Suppressed","Hedycarya angustifolia Suppressed",0.371474415891536,-0.218260451623783,0.961209283406856,"ANU101","Pomaderris","Hedycarya"
"64","Acacia dealbata Suppressed","Misc Suppressed",1.26038021868792,-1.75474475144265,4.27550518881848,"ANU101","Acacia","Misc"
"65","Acacia melanoxylon Suppressed","Misc Suppressed",0.596729063742669,-5.17311488146867,6.36657300895401,"ANU101","Acacia","Misc"
"66","Eucalyptus regnans Co-dominant","Misc Suppressed",-0.562980559806234,-2.04429314056366,0.918332020951193,"ANU101","Eucalyptus","Misc"
"67","Eucalyptus regnans Dominant","Misc Suppressed",-0.574785357537239,-3.06149679589178,1.9119260808173,"ANU101","Eucalyptus","Misc"
"68","Eucalyptus regnans Intermediate","Misc Suppressed",-0.45752932326523,-2.81628958794167,1.90123094141121,"ANU101","Eucalyptus","Misc"
"69","Eucalyptus regnans Suppressed","Misc Suppressed",1.91092041648379,-0.677105203093962,4.49894603606153,"ANU101","Eucalyptus","Misc"
