"","...1","from","to","alpha","mean_effect","quan_0","quan_25","quan_50","quan_75","quan_100","site","class_from","class_to","class_int","species_from","species_to","which_species","group","int","se","sig","lo","hi","range_ci"
"61",61,"Eucalyptus diversicolor small","Eucalyptus diversicolor large",0.134884784256098,1.70653055012154,1.08970533514372,1.37336635267528,1.48689628203138,1.80012455434118,2.97844801174629,"Carey","small","large","large_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","within_species_large_small","Eucalyptus diversicolor small_Eucalyptus diversicolor large",0.177851647635413,NA,-0.214402363761598,0.482763284151438,0.697165647913037
"62",62,"Eucalyptus diversicolor small","Eucalyptus diversicolor small",0.218380684946571,2.62569862689207,1.05746276927781,1.85727513595145,2.41039648312144,3.5738919420459,4.86523896731228,"Carey","small","small","small_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","within_species_small_small","Eucalyptus diversicolor small_Eucalyptus diversicolor small",0.100861967922669,1,0.0188695273724723,0.414241176449004,0.395371649076531
"63",63,"Trymalium odoratissimum small","Trymalium odoratissimum small",0.218818593396351,3.68481183697057,1.63433785884556,2.52381927178174,3.72969582087638,4.74293967659802,6.46967422638611,"Carey","small","small","small_small","Trymalium odoratissimum","Trymalium odoratissimum","within","within_species_small_small","Trymalium odoratissimum small_Trymalium odoratissimum small",0.0925375977018673,1,0.0381218615446466,0.400862578967679,0.362740717423033
"64",64,"Eucalyptus diversicolor large","Eucalyptus diversicolor large",-0.347624081820736,0.112513925638811,0.0249219489392796,0.0435013965330345,0.0899047962062432,0.16233996601781,0.45775648413758,"Dombakup","large","large","large_large","Eucalyptus diversicolor","Eucalyptus diversicolor","within","within_species_large_large","Eucalyptus diversicolor large_Eucalyptus diversicolor large",0.263661027510614,NA,-0.861133136604274,0.172399099490979,1.03353223609525
"65",65,"Allocasuarina decussata large","Trymalium odoratissimum small",-0.176873528551703,0.537270067995091,0.260192532115138,0.455138116918183,0.529326425288103,0.62602013172416,0.761852740690985,"Dombakup","large","small","large_small","Allocasuarina decussata","Trymalium odoratissimum","between","between_species_large_small","Allocasuarina decussata large_Trymalium odoratissimum small",0.0885085249889506,1,-0.350313603252415,-0.00336656064620208,0.346947042606213
"66",66,"Allocasuarina decussata large","Allocasuarina decussata large",-0.162311686833757,0.720719683836744,0.495786256892029,0.613841098287152,0.677828772012153,0.834990971555551,1.18957639493909,"Dombakup","large","large","large_large","Allocasuarina decussata","Allocasuarina decussata","within","within_species_large_large","Allocasuarina decussata large_Allocasuarina decussata large",0.165827290334584,NA,-0.489869904520425,0.160161128898879,0.650031033419304
"67",67,"Eucalyptus diversicolor small","Allocasuarina decussata large",-0.147462056604344,0.568816534902426,0.309400090299733,0.462243346985594,0.557539665285342,0.650759655536467,0.939747365186858,"Dombakup","small","large","large_small","Eucalyptus diversicolor","Allocasuarina decussata","between","between_species_large_small","Eucalyptus diversicolor small_Allocasuarina decussata large",0.10512868000596,NA,-0.352940726497417,0.0591561266104194,0.412096853107836
"68",68,"Eucalyptus diversicolor small","Trymalium odoratissimum small",-0.0970022892705521,0.739300337199547,0.445852468074893,0.643917632037699,0.700025630054353,0.87516622168188,0.961833989066413,"Dombakup","small","small","small_small","Eucalyptus diversicolor","Trymalium odoratissimum","between","between_species_small_small","Eucalyptus diversicolor small_Trymalium odoratissimum small",0.0710777869679426,NA,-0.233113584582285,0.0455062205336705,0.278619805115956
"69",69,"Allocasuarina decussata large","Allocasuarina decussata small",-0.0160523005598971,0.937844291672168,0.886485226490598,0.923595896852272,0.935652995812833,0.95836381581785,0.974419027191043,"Dombakup","large","small","large_small","Allocasuarina decussata","Allocasuarina decussata","within","within_species_large_small","Allocasuarina decussata large_Allocasuarina decussata small",0.0575568278689925,NA,-0.12775423821203,0.0978643811631629,0.225618619375193
"70",70,"Trymalium odoratissimum small","Allocasuarina decussata small",-0.00995579761484722,0.954749683650024,0.883765872120221,0.944485548310275,0.961882178169269,0.970840831452995,0.990091530926864,"Dombakup","small","small","small_small","Trymalium odoratissimum","Allocasuarina decussata","between","between_species_small_small","Trymalium odoratissimum small_Allocasuarina decussata small",0.0329529431421104,NA,-0.0748935231591066,0.0542796403271584,0.129173163486265
"71",71,"Eucalyptus diversicolor small","Eucalyptus diversicolor small",-0.00724095954952532,1.08888312864837,0.993860315788196,1.06038824651283,1.09165752822588,1.11861991151382,1.19468453971199,"Dombakup","small","small","small_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","within_species_small_small","Eucalyptus diversicolor small_Eucalyptus diversicolor small",0.155405043165508,NA,-0.306909639419252,0.302266935821326,0.609176575240577
"72",72,"Allocasuarina decussata small","Eucalyptus diversicolor large",0.00656827718945555,1.04543029834514,1.01214578878512,1.03112622440729,1.04200331661647,1.05972251237775,1.10370537610483,"Dombakup","small","large","large_small","Allocasuarina decussata","Eucalyptus diversicolor","between","between_species_large_small","Allocasuarina decussata small_Eucalyptus diversicolor large",0.09828113715152,NA,-0.187740614912829,0.197514363440413,0.385254978353241
"73",73,"Allocasuarina decussata small","Eucalyptus diversicolor small",0.0261025017727714,1.18893132961399,1.04691535088439,1.124153605603,1.17143197739866,1.22863849352776,1.52122296406548,"Dombakup","small","small","small_small","Allocasuarina decussata","Eucalyptus diversicolor","between","between_species_small_small","Allocasuarina decussata small_Eucalyptus diversicolor small",0.0496848518177005,NA,-0.0718885213360644,0.12287251894374,0.194761040279805
"74",74,"Trymalium odoratissimum small","Eucalyptus diversicolor large",0.0812870409529025,1.5996457189026,1.12677624025717,1.34359680126671,1.46159210313216,1.86788932580774,2.53603063925241,"Dombakup","small","large","large_small","Trymalium odoratissimum","Eucalyptus diversicolor","between","between_species_large_small","Trymalium odoratissimum small_Eucalyptus diversicolor large",0.0766074822557991,NA,-0.0739752818949667,0.226320530440348,0.300295812335315
"75",75,"Eucalyptus diversicolor small","Eucalyptus diversicolor large",0.192308448201416,2.69598692653536,1.05007649947342,1.83162542879354,2.52702496865678,3.39766856066458,4.92975067818861,"Dombakup","small","large","large_small","Eucalyptus diversicolor","Eucalyptus diversicolor","within","within_species_large_small","Eucalyptus diversicolor small_Eucalyptus diversicolor large",0.158912620859528,NA,-0.121605339417568,0.501320687729519,0.622926027147087
"76",76,"Allocasuarina decussata large","Eucalyptus diversicolor large",0.226375868473812,3.57587917805119,1.53788296592972,2.64914365489523,3.47853864054754,4.45506632902959,5.7573059856876,"Dombakup","large","large","large_large","Allocasuarina decussata","Eucalyptus diversicolor","between","between_species_large_large","Allocasuarina decussata large_Eucalyptus diversicolor large",0.158845002298069,NA,-0.0882752153683533,0.53438575188844,0.622660967256793
"77",77,"Trymalium odoratissimum small","Trymalium odoratissimum small",0.371945188039386,35.9207909264309,2.8812866914285,13.0523059290106,25.1052087352739,58.6452012623911,86.3593682834664,"Dombakup","small","small","small_small","Trymalium odoratissimum","Trymalium odoratissimum","within","within_species_small_small","Trymalium odoratissimum small_Trymalium odoratissimum small",0.108875971824284,1,0.164464843482742,0.59125081059753,0.426785967114789
"78",78,"Allocasuarina decussata small","Allocasuarina decussata small",0.401038106408037,19.0760180099759,1.86758536074447,7.88951500725603,11.5246492335384,20.9392605493276,71.1131227998596,"Dombakup","small","small","small_small","Allocasuarina decussata","Allocasuarina decussata","within","within_species_small_small","Allocasuarina decussata small_Allocasuarina decussata small",0.0602253762792498,1,0.284073408819408,0.520152545744813,0.236079136925405
"79",79,"Eucalyptus obliqua large","Eucalyptus obliqua large",-0.47679618164423,0.138093667516341,0.0368051050597924,0.0556047515786976,0.108177045843012,0.2030103416216,0.372358714021062,"Dip","large","large","large_large","Eucalyptus obliqua","Eucalyptus obliqua","within","within_species_large_large","Eucalyptus obliqua large_Eucalyptus obliqua large",0.493951930013407,NA,-1.445295334658,0.490960651182654,1.93625598584065
"80",80,"Acacia melanoxylon large","Eucalyptus obliqua small",-0.428107108779815,0.360829522521535,0.123678277092393,0.289505438019442,0.357791822596198,0.459481168963664,0.639178321463773,"Dip","large","small","large_small","Acacia melanoxylon","Eucalyptus obliqua","between","between_species_large_small","Acacia melanoxylon large_Eucalyptus obliqua small",0.246940967071307,NA,-0.91533459271127,0.0526562108232366,0.967990803534507
"81",81,"Acacia melanoxylon large","Acacia melanoxylon large",-0.384927043520823,0.386531324782913,0.0881265073813106,0.254140609155124,0.378020818115425,0.493242579400503,0.858675888455079,"Dip","large","large","large_large","Acacia melanoxylon","Acacia melanoxylon","within","within_species_large_large","Acacia melanoxylon large_Acacia melanoxylon large",0.349424554073842,NA,-1.07011136191849,0.299607720678905,1.3697190825974
"82",82,"Acacia melanoxylon large","Eucalyptus obliqua large",-0.349314418927509,0.361743891417386,0.222528928905255,0.298084347508633,0.349364049844633,0.41848368311217,0.538123261932478,"Dip","large","large","large_large","Acacia melanoxylon","Eucalyptus obliqua","between","between_species_large_large","Acacia melanoxylon large_Eucalyptus obliqua large",0.299178000003492,NA,-0.933620972989119,0.239135236958018,1.17275620994714
"83",83,"Acacia melanoxylon small","Acacia melanoxylon small",-0.307500480305955,0.436239994636935,0.2201795829934,0.312634385912952,0.406948213276647,0.509252551546047,1.03280486922667,"Dip","small","small","small_small","Acacia melanoxylon","Acacia melanoxylon","within","within_species_small_small","Acacia melanoxylon small_Acacia melanoxylon small",0.233470704994463,NA,-0.76404106646151,0.151147280007138,0.915188346468648
"84",84,"Acacia melanoxylon small","Pomaderris apetala large",-0.269924792908698,0.523781847370481,0.242234260921527,0.402134517733694,0.499193593230214,0.647254185788456,0.863897454866477,"Dip","small","large","large_small","Acacia melanoxylon","Pomaderris apetala","between","between_species_large_small","Acacia melanoxylon small_Pomaderris apetala large",0.131614414016549,1,-0.526148477364042,-0.0102294547264816,0.515919022637561
"85",85,"Eucalyptus obliqua small","Eucalyptus obliqua small",-0.141934395641451,0.855580661872292,0.557704979780108,0.68053637467725,0.856949931384011,0.999988370282345,1.1628406669234,"Dip","small","small","small_small","Eucalyptus obliqua","Eucalyptus obliqua","within","within_species_small_small","Eucalyptus obliqua small_Eucalyptus obliqua small",0.217622770186683,NA,-0.575313560579993,0.277752022983478,0.853065583563471
"86",86,"Acacia melanoxylon large","Pomaderris apetala small",-0.0492194017256405,0.914344860011805,0.756198902099507,0.897634302539881,0.91608232284261,0.937925633632236,0.970133738074584,"Dip","large","small","large_small","Acacia melanoxylon","Pomaderris apetala","between","between_species_large_small","Acacia melanoxylon large_Pomaderris apetala small",0.050179171530649,NA,-0.148840014133784,0.0478587238144748,0.196698737948259
"87",87,"Eucalyptus obliqua small","Pomaderris apetala small",-0.0267072429379333,0.94485847343538,0.86087016877697,0.935632365901655,0.948489152127083,0.957266500286006,0.977155083374446,"Dip","small","small","small_small","Eucalyptus obliqua","Pomaderris apetala","between","between_species_small_small","Eucalyptus obliqua small_Pomaderris apetala small",0.0343728364912289,NA,-0.0958750154743411,0.0388640276642444,0.134739043138586
"88",88,"Eucalyptus obliqua large","Eucalyptus obliqua small",-0.00191700747050167,0.993966857977291,0.988834845491221,0.992399778358036,0.993891645534112,0.995394580911841,0.998635532023757,"Dip","large","small","large_small","Eucalyptus obliqua","Eucalyptus obliqua","within","within_species_large_small","Eucalyptus obliqua large_Eucalyptus obliqua small",0.239146022578062,NA,-0.466426405744993,0.471008776853016,0.937435182598009
"89",89,"Pomaderris apetala small","Acacia melanoxylon small",0.00151742184331222,1.03462339847329,1.00774168059181,1.01775741426809,1.03625783082175,1.04871719287825,1.06578270186491,"Dip","small","small","small_small","Pomaderris apetala","Acacia melanoxylon","between","between_species_small_small","Pomaderris apetala small_Acacia melanoxylon small",0.0403673871158357,NA,-0.0778068334755569,0.0804304163184915,0.158237249794048
"90",90,"Pomaderris apetala small","Eucalyptus obliqua large",0.00426418969836811,1.13376081228117,1.03413244414525,1.09369795390698,1.14501972549643,1.16690640454612,1.22853638009295,"Dip","small","large","large_small","Pomaderris apetala","Eucalyptus obliqua","between","between_species_large_small","Pomaderris apetala small_Eucalyptus obliqua large",0.0534101285482376,NA,-0.0998787363946041,0.109485120333797,0.209363856728401
"91",91,"Pomaderris apetala large","Pomaderris apetala large",0.0501456945441051,0.0897350879779831,0.0124745880058837,0.0235316372644518,0.0482353863237834,0.122816241575491,0.66654952644501,"Dip","large","large","large_large","Pomaderris apetala","Pomaderris apetala","within","within_species_large_large","Pomaderris apetala large_Pomaderris apetala large",0.121174372357864,NA,-0.180328834444379,0.294665976896938,0.474994811341317
"92",92,"Pomaderris apetala large","Eucalyptus obliqua small",0.0519826971074758,1.58262669934271,1.15767253577627,1.34972608168107,1.48507017557368,1.82363440177639,2.31868288757143,"Dip","large","small","large_small","Pomaderris apetala","Eucalyptus obliqua","between","between_species_large_small","Pomaderris apetala large_Eucalyptus obliqua small",0.121046241682891,NA,-0.180948005335579,0.293544542989216,0.474492548324795
"93",93,"Acacia melanoxylon small","Eucalyptus obliqua small",0.0543595523128526,1.23352684118418,1.03595981278422,1.14463059778976,1.23920693289327,1.32888607481899,1.49355516654108,"Dip","small","small","small_small","Acacia melanoxylon","Eucalyptus obliqua","between","between_species_small_small","Acacia melanoxylon small_Eucalyptus obliqua small",0.165822727712958,NA,-0.26919993500034,0.380813213270841,0.650013148271181
"94",94,"Pomaderris apetala small","Pomaderris apetala large",0.10747134631941,4.93217607553823,1.97702147646917,3.30260657466955,4.3974454593824,5.59557007203382,11.0132174749837,"Dip","small","large","large_small","Pomaderris apetala","Pomaderris apetala","within","within_species_large_small","Pomaderris apetala small_Pomaderris apetala large",0.0336151660573082,1,0.0423110526861077,0.174080082299422,0.131769029613315
"95",95,"Pomaderris apetala large","Eucalyptus obliqua large",0.154480592773847,5.64188967270457,1.62926998127396,3.52696076954242,5.18450072557402,8.14557084578646,12.3253648931439,"Dip","large","large","large_large","Pomaderris apetala","Eucalyptus obliqua","between","between_species_large_large","Pomaderris apetala large_Eucalyptus obliqua large",0.168291602503517,NA,-0.174677358809817,0.485013600805031,0.659690959614849
"96",96,"Pomaderris apetala large","Acacia melanoxylon large",0.193530793219955,7.27937045879326,2.092408718914,4.27590014632377,5.34563808494432,9.51129286438712,16.6468735271261,"Dip","large","large","large_large","Pomaderris apetala","Acacia melanoxylon","between","between_species_large_large","Pomaderris apetala large_Acacia melanoxylon large",0.153371387812708,NA,-0.104821896491706,0.496382896251961,0.601204792743667
"97",97,"Acacia melanoxylon small","Acacia melanoxylon large",0.314715415629175,4.70805468603239,1.42441425138837,1.97620409411218,4.6440729307582,6.17189183731172,10.3790654515726,"Dip","small","large","large_small","Acacia melanoxylon","Acacia melanoxylon","within","within_species_large_small","Acacia melanoxylon small_Acacia melanoxylon large",0.261795809828471,NA,-0.201285358866803,0.824935358267795,1.0262207171346
"98",98,"Acacia melanoxylon small","Eucalyptus obliqua large",0.346994305422091,4.90772296989261,1.41408333030567,2.98755025221598,4.5651032927943,6.22849378622555,12.4692760428386,"Dip","small","large","large_small","Acacia melanoxylon","Eucalyptus obliqua","between","between_species_large_small","Acacia melanoxylon small_Eucalyptus obliqua large",0.262257099182201,NA,-0.164270204234749,0.863758733939377,1.02802893817413
"99",99,"Pomaderris apetala small","Pomaderris apetala small",0.541394301775547,48.6559850691443,2.70239750728865,26.1423997558416,42.2065561717406,63.095026816529,180.234438458914,"Dip","small","small","small_small","Pomaderris apetala","Pomaderris apetala","within","within_species_small_small","Pomaderris apetala small_Pomaderris apetala small",0.0472323675389361,1,0.420573055787224,0.605720534348971,0.185147478561747
